Date;Location;Field_Of_Study;Value
2006/2007;Newfoundland and Labrador;Total, field of study;10147
2007/2008;Newfoundland and Labrador;Total, field of study;9599
2008/2009;Newfoundland and Labrador;Total, field of study;9322
2009/2010;Newfoundland and Labrador;Total, field of study;10314
2010/2011;Newfoundland and Labrador;Total, field of study;9758
2011/2012;Newfoundland and Labrador;Total, field of study;9758
2012/2013;Newfoundland and Labrador;Total, field of study;9025
2013/2014;Newfoundland and Labrador;Total, field of study;9008
2014/2015;Newfoundland and Labrador;Total, field of study;8942
2015/2016;Newfoundland and Labrador;Total, field of study;9360
2016/2017;Newfoundland and Labrador;Total, field of study;9321
2017/2018;Newfoundland and Labrador;Total, field of study;9241
2018/2019;Newfoundland and Labrador;Total, field of study;12042
2019/2020;Newfoundland and Labrador;Total, field of study;11983
2020/2021;Newfoundland and Labrador;Total, field of study;12037
2021/2022;Newfoundland and Labrador;Total, field of study;11939
2022/2023;Newfoundland and Labrador;Total, field of study;16815
2023/2024;Newfoundland and Labrador;Total, field of study;17477
2006/2007;Newfoundland and Labrador;Education;8780
2007/2008;Newfoundland and Labrador;Education;8800
2012/2013;Newfoundland and Labrador;Education;8800
2013/2014;Newfoundland and Labrador;Education;8800
2014/2015;Newfoundland and Labrador;Education;8800
2015/2016;Newfoundland and Labrador;Education;9680
2016/2017;Newfoundland and Labrador;Education;9680
2017/2018;Newfoundland and Labrador;Education;9680
2019/2020;Newfoundland and Labrador;Education;12606
2020/2021;Newfoundland and Labrador;Education;12606
2021/2022;Newfoundland and Labrador;Education;12606
2022/2023;Newfoundland and Labrador;Education;17960
2023/2024;Newfoundland and Labrador;Education;18669
2006/2007;Newfoundland and Labrador;Visual and performing arts, and communications technologies;8780
2007/2008;Newfoundland and Labrador;Visual and performing arts, and communications technologies;8800
2008/2009;Newfoundland and Labrador;Visual and performing arts, and communications technologies;8800
2009/2010;Newfoundland and Labrador;Visual and performing arts, and communications technologies;8800
2010/2011;Newfoundland and Labrador;Visual and performing arts, and communications technologies;8800
2011/2012;Newfoundland and Labrador;Visual and performing arts, and communications technologies;8800
2012/2013;Newfoundland and Labrador;Visual and performing arts, and communications technologies;8800
2013/2014;Newfoundland and Labrador;Visual and performing arts, and communications technologies;8800
2014/2015;Newfoundland and Labrador;Visual and performing arts, and communications technologies;8800
2015/2016;Newfoundland and Labrador;Visual and performing arts, and communications technologies;8800
2016/2017;Newfoundland and Labrador;Visual and performing arts, and communications technologies;8800
2017/2018;Newfoundland and Labrador;Visual and performing arts, and communications technologies;8800
2018/2019;Newfoundland and Labrador;Visual and performing arts, and communications technologies;11460
2019/2020;Newfoundland and Labrador;Visual and performing arts, and communications technologies;11460
2020/2021;Newfoundland and Labrador;Visual and performing arts, and communications technologies;11460
2021/2022;Newfoundland and Labrador;Visual and performing arts, and communications technologies;11460
2022/2023;Newfoundland and Labrador;Visual and performing arts, and communications technologies;15960
2023/2024;Newfoundland and Labrador;Visual and performing arts, and communications technologies;16590
2006/2007;Newfoundland and Labrador;Humanities;8780
2007/2008;Newfoundland and Labrador;Humanities;8800
2008/2009;Newfoundland and Labrador;Humanities;8800
2009/2010;Newfoundland and Labrador;Humanities;8800
2010/2011;Newfoundland and Labrador;Humanities;8800
2011/2012;Newfoundland and Labrador;Humanities;8800
2012/2013;Newfoundland and Labrador;Humanities;8800
2013/2014;Newfoundland and Labrador;Humanities;8800
2014/2015;Newfoundland and Labrador;Humanities;8800
2015/2016;Newfoundland and Labrador;Humanities;8800
2016/2017;Newfoundland and Labrador;Humanities;8800
2017/2018;Newfoundland and Labrador;Humanities;8800
2018/2019;Newfoundland and Labrador;Humanities;11460
2019/2020;Newfoundland and Labrador;Humanities;11460
2020/2021;Newfoundland and Labrador;Humanities;11460
2021/2022;Newfoundland and Labrador;Humanities;11460
2022/2023;Newfoundland and Labrador;Humanities;15960
2023/2024;Newfoundland and Labrador;Humanities;16590
2006/2007;Newfoundland and Labrador;Social and behavioural sciences, and legal studies;8780
2007/2008;Newfoundland and Labrador;Social and behavioural sciences, and legal studies;8800
2008/2009;Newfoundland and Labrador;Social and behavioural sciences, and legal studies;8800
2009/2010;Newfoundland and Labrador;Social and behavioural sciences, and legal studies;8800
2010/2011;Newfoundland and Labrador;Social and behavioural sciences, and legal studies;8800
2011/2012;Newfoundland and Labrador;Social and behavioural sciences, and legal studies;8800
2012/2013;Newfoundland and Labrador;Social and behavioural sciences, and legal studies;8800
2013/2014;Newfoundland and Labrador;Social and behavioural sciences, and legal studies;8800
2014/2015;Newfoundland and Labrador;Social and behavioural sciences, and legal studies;8800
2015/2016;Newfoundland and Labrador;Social and behavioural sciences, and legal studies;8800
2016/2017;Newfoundland and Labrador;Social and behavioural sciences, and legal studies;8800
2017/2018;Newfoundland and Labrador;Social and behavioural sciences, and legal studies;8800
2018/2019;Newfoundland and Labrador;Social and behavioural sciences, and legal studies;11460
2019/2020;Newfoundland and Labrador;Social and behavioural sciences, and legal studies;11460
2020/2021;Newfoundland and Labrador;Social and behavioural sciences, and legal studies;11460
2021/2022;Newfoundland and Labrador;Social and behavioural sciences, and legal studies;11460
2022/2023;Newfoundland and Labrador;Social and behavioural sciences, and legal studies;15960
2023/2024;Newfoundland and Labrador;Social and behavioural sciences, and legal studies;16590
2006/2007;Newfoundland and Labrador;Business, management and public administration;8780
2007/2008;Newfoundland and Labrador;Business, management and public administration;8800
2008/2009;Newfoundland and Labrador;Business, management and public administration;8800
2009/2010;Newfoundland and Labrador;Business, management and public administration;8800
2010/2011;Newfoundland and Labrador;Business, management and public administration;8800
2011/2012;Newfoundland and Labrador;Business, management and public administration;8800
2012/2013;Newfoundland and Labrador;Business, management and public administration;8800
2013/2014;Newfoundland and Labrador;Business, management and public administration;8800
2014/2015;Newfoundland and Labrador;Business, management and public administration;8800
2015/2016;Newfoundland and Labrador;Business, management and public administration;9680
2016/2017;Newfoundland and Labrador;Business, management and public administration;9680
2017/2018;Newfoundland and Labrador;Business, management and public administration;9680
2018/2019;Newfoundland and Labrador;Business, management and public administration;12606
2019/2020;Newfoundland and Labrador;Business, management and public administration;12606
2020/2021;Newfoundland and Labrador;Business, management and public administration;12606
2021/2022;Newfoundland and Labrador;Business, management and public administration;12606
2022/2023;Newfoundland and Labrador;Business, management and public administration;17960
2023/2024;Newfoundland and Labrador;Business, management and public administration;18669
2006/2007;Newfoundland and Labrador;Physical and life sciences and technologies;8780
2007/2008;Newfoundland and Labrador;Physical and life sciences and technologies;8800
2008/2009;Newfoundland and Labrador;Physical and life sciences and technologies;8800
2009/2010;Newfoundland and Labrador;Physical and life sciences and technologies;8800
2010/2011;Newfoundland and Labrador;Physical and life sciences and technologies;8800
2011/2012;Newfoundland and Labrador;Physical and life sciences and technologies;8800
2012/2013;Newfoundland and Labrador;Physical and life sciences and technologies;8800
2013/2014;Newfoundland and Labrador;Physical and life sciences and technologies;8800
2014/2015;Newfoundland and Labrador;Physical and life sciences and technologies;8800
2015/2016;Newfoundland and Labrador;Physical and life sciences and technologies;8800
2016/2017;Newfoundland and Labrador;Physical and life sciences and technologies;8800
2017/2018;Newfoundland and Labrador;Physical and life sciences and technologies;8800
2018/2019;Newfoundland and Labrador;Physical and life sciences and technologies;11460
2019/2020;Newfoundland and Labrador;Physical and life sciences and technologies;11460
2020/2021;Newfoundland and Labrador;Physical and life sciences and technologies;11460
2021/2022;Newfoundland and Labrador;Physical and life sciences and technologies;11460
2022/2023;Newfoundland and Labrador;Physical and life sciences and technologies;15960
2023/2024;Newfoundland and Labrador;Physical and life sciences and technologies;16590
2006/2007;Newfoundland and Labrador;Mathematics, computer and information sciences;8780
2007/2008;Newfoundland and Labrador;Mathematics, computer and information sciences;8800
2008/2009;Newfoundland and Labrador;Mathematics, computer and information sciences;8800
2009/2010;Newfoundland and Labrador;Mathematics, computer and information sciences;8800
2010/2011;Newfoundland and Labrador;Mathematics, computer and information sciences;8800
2011/2012;Newfoundland and Labrador;Mathematics, computer and information sciences;8800
2012/2013;Newfoundland and Labrador;Mathematics, computer and information sciences;8800
2013/2014;Newfoundland and Labrador;Mathematics, computer and information sciences;8800
2014/2015;Newfoundland and Labrador;Mathematics, computer and information sciences;8800
2015/2016;Newfoundland and Labrador;Mathematics, computer and information sciences;8800
2016/2017;Newfoundland and Labrador;Mathematics, computer and information sciences;8800
2017/2018;Newfoundland and Labrador;Mathematics, computer and information sciences;8800
2018/2019;Newfoundland and Labrador;Mathematics, computer and information sciences;11460
2019/2020;Newfoundland and Labrador;Mathematics, computer and information sciences;11460
2020/2021;Newfoundland and Labrador;Mathematics, computer and information sciences;11460
2021/2022;Newfoundland and Labrador;Mathematics, computer and information sciences;11460
2022/2023;Newfoundland and Labrador;Mathematics, computer and information sciences;15960
2023/2024;Newfoundland and Labrador;Mathematics, computer and information sciences;16590
2006/2007;Newfoundland and Labrador;Engineering;8780
2007/2008;Newfoundland and Labrador;Engineering;8800
2008/2009;Newfoundland and Labrador;Engineering;8800
2009/2010;Newfoundland and Labrador;Engineering;8800
2010/2011;Newfoundland and Labrador;Engineering;8800
2011/2012;Newfoundland and Labrador;Engineering;8800
2012/2013;Newfoundland and Labrador;Engineering;8800
2013/2014;Newfoundland and Labrador;Engineering;8800
2014/2015;Newfoundland and Labrador;Engineering;8800
2015/2016;Newfoundland and Labrador;Engineering;9680
2016/2017;Newfoundland and Labrador;Engineering;9680
2017/2018;Newfoundland and Labrador;Engineering;9680
2018/2019;Newfoundland and Labrador;Engineering;12606
2019/2020;Newfoundland and Labrador;Engineering;12606
2020/2021;Newfoundland and Labrador;Engineering;12606
2021/2022;Newfoundland and Labrador;Engineering;12606
2022/2023;Newfoundland and Labrador;Engineering;17960
2023/2024;Newfoundland and Labrador;Engineering;18669
2017/2018;Newfoundland and Labrador;Agriculture, natural resources and conservation;8800
2018/2019;Newfoundland and Labrador;Agriculture, natural resources and conservation;11460
2019/2020;Newfoundland and Labrador;Agriculture, natural resources and conservation;11460
2020/2021;Newfoundland and Labrador;Agriculture, natural resources and conservation;11460
2021/2022;Newfoundland and Labrador;Agriculture, natural resources and conservation;11460
2022/2023;Newfoundland and Labrador;Agriculture, natural resources and conservation;15960
2023/2024;Newfoundland and Labrador;Agriculture, natural resources and conservation;16590
2006/2007;Newfoundland and Labrador;Medicine;30000
2007/2008;Newfoundland and Labrador;Medicine;30000
2008/2009;Newfoundland and Labrador;Medicine;30000
2009/2010;Newfoundland and Labrador;Medicine;30000
2010/2011;Newfoundland and Labrador;Medicine;30000
2011/2012;Newfoundland and Labrador;Medicine;30000
2012/2013;Newfoundland and Labrador;Medicine;30000
2013/2014;Newfoundland and Labrador;Medicine;30000
2014/2015;Newfoundland and Labrador;Medicine;30000
2015/2016;Newfoundland and Labrador;Medicine;30000
2016/2017;Newfoundland and Labrador;Medicine;30000
2019/2020;Newfoundland and Labrador;Medicine;30000
2020/2021;Newfoundland and Labrador;Medicine;30000
2021/2022;Newfoundland and Labrador;Medicine;30000
2022/2023;Newfoundland and Labrador;Medicine;30000
2023/2024;Newfoundland and Labrador;Medicine;30000
2007/2008;Newfoundland and Labrador;Nursing;8800
2008/2009;Newfoundland and Labrador;Nursing;8800
2009/2010;Newfoundland and Labrador;Nursing;8800
2010/2011;Newfoundland and Labrador;Nursing;8800
2011/2012;Newfoundland and Labrador;Nursing;8800
2012/2013;Newfoundland and Labrador;Nursing;8800
2013/2014;Newfoundland and Labrador;Nursing;8800
2014/2015;Newfoundland and Labrador;Nursing;8800
2015/2016;Newfoundland and Labrador;Nursing;8800
2016/2017;Newfoundland and Labrador;Nursing;8800
2017/2018;Newfoundland and Labrador;Nursing;8800
2018/2019;Newfoundland and Labrador;Nursing;11460
2019/2020;Newfoundland and Labrador;Nursing;11460
2020/2021;Newfoundland and Labrador;Nursing;11460
2021/2022;Newfoundland and Labrador;Nursing;11460
2022/2023;Newfoundland and Labrador;Nursing;15960
2023/2024;Newfoundland and Labrador;Nursing;16590
2007/2008;Newfoundland and Labrador;Pharmacy;8800
2008/2009;Newfoundland and Labrador;Pharmacy;8800
2009/2010;Newfoundland and Labrador;Pharmacy;8800
2010/2011;Newfoundland and Labrador;Pharmacy;8800
2011/2012;Newfoundland and Labrador;Pharmacy;8800
2012/2013;Newfoundland and Labrador;Pharmacy;8800
2013/2014;Newfoundland and Labrador;Pharmacy;8800
2016/2017;Newfoundland and Labrador;Pharmacy;9680
2017/2018;Newfoundland and Labrador;Pharmacy;9680
2018/2019;Newfoundland and Labrador;Pharmacy;12606
2019/2020;Newfoundland and Labrador;Pharmacy;12606
2020/2021;Newfoundland and Labrador;Pharmacy;12606
2021/2022;Newfoundland and Labrador;Pharmacy;12606
2006/2007;Newfoundland and Labrador;Other health, parks, recreation and fitness;8780
2007/2008;Newfoundland and Labrador;Other health, parks, recreation and fitness;8800
2008/2009;Newfoundland and Labrador;Other health, parks, recreation and fitness;8800
2009/2010;Newfoundland and Labrador;Other health, parks, recreation and fitness;8800
2010/2011;Newfoundland and Labrador;Other health, parks, recreation and fitness;8800
2011/2012;Newfoundland and Labrador;Other health, parks, recreation and fitness;8800
2012/2013;Newfoundland and Labrador;Other health, parks, recreation and fitness;8800
2013/2014;Newfoundland and Labrador;Other health, parks, recreation and fitness;8800
2014/2015;Newfoundland and Labrador;Other health, parks, recreation and fitness;8800
2017/2018;Newfoundland and Labrador;Other health, parks, recreation and fitness;8800
2018/2019;Newfoundland and Labrador;Other health, parks, recreation and fitness;11460
2019/2020;Newfoundland and Labrador;Other health, parks, recreation and fitness;11460
2020/2021;Newfoundland and Labrador;Other health, parks, recreation and fitness;11460
2021/2022;Newfoundland and Labrador;Other health, parks, recreation and fitness;11460
2022/2023;Newfoundland and Labrador;Other health, parks, recreation and fitness;15960
2023/2024;Newfoundland and Labrador;Other health, parks, recreation and fitness;16590
2016/2017;Newfoundland and Labrador;Personal, protective and transportation services;8800
2017/2018;Newfoundland and Labrador;Personal, protective and transportation services;8800
2020/2021;Newfoundland and Labrador;Personal, protective and transportation services;11460
2021/2022;Newfoundland and Labrador;Personal, protective and transportation services;11460
2022/2023;Newfoundland and Labrador;Personal, protective and transportation services;15960
2023/2024;Newfoundland and Labrador;Personal, protective and transportation services;16590
2006/2007;Prince Edward Island;Total, field of study;8970
2007/2008;Prince Edward Island;Total, field of study;8760
2008/2009;Prince Edward Island;Total, field of study;8940
2009/2010;Prince Edward Island;Total, field of study;22846
2010/2011;Prince Edward Island;Total, field of study;23337
2011/2012;Prince Edward Island;Total, field of study;24251
2012/2013;Prince Edward Island;Total, field of study;20881
2013/2014;Prince Edward Island;Total, field of study;21207
2014/2015;Prince Edward Island;Total, field of study;21628
2015/2016;Prince Edward Island;Total, field of study;22146
2016/2017;Prince Edward Island;Total, field of study;21897
2017/2018;Prince Edward Island;Total, field of study;21184
2018/2019;Prince Edward Island;Total, field of study;20987
2019/2020;Prince Edward Island;Total, field of study;20681
2020/2021;Prince Edward Island;Total, field of study;20138
2021/2022;Prince Edward Island;Total, field of study;19284
2022/2023;Prince Edward Island;Total, field of study;18886
2023/2024;Prince Edward Island;Total, field of study;19750
2006/2007;Prince Edward Island;Education;8970
2012/2013;Prince Edward Island;Education;11150
2013/2014;Prince Edward Island;Education;11600
2015/2016;Prince Edward Island;Education;14073
2016/2017;Prince Edward Island;Education;12216
2017/2018;Prince Edward Island;Education;12715
2018/2019;Prince Edward Island;Education;15312
2019/2020;Prince Edward Island;Education;15632
2020/2021;Prince Edward Island;Education;15948
2022/2023;Prince Edward Island;Education;16420
2023/2024;Prince Edward Island;Education;17069
2006/2007;Prince Edward Island;Visual and performing arts, and communications technologies;8970
2007/2008;Prince Edward Island;Visual and performing arts, and communications technologies;8760
2015/2016;Prince Edward Island;Visual and performing arts, and communications technologies;12312
2017/2018;Prince Edward Island;Visual and performing arts, and communications technologies;13062
2018/2019;Prince Edward Island;Visual and performing arts, and communications technologies;13326
2019/2020;Prince Edward Island;Visual and performing arts, and communications technologies;13590
2020/2021;Prince Edward Island;Visual and performing arts, and communications technologies;13860
2021/2022;Prince Edward Island;Visual and performing arts, and communications technologies;13998
2022/2023;Prince Edward Island;Visual and performing arts, and communications technologies;14274
2023/2024;Prince Edward Island;Visual and performing arts, and communications technologies;14838
2008/2009;Prince Edward Island;Humanities;8940
2009/2010;Prince Edward Island;Humanities;9884
2010/2011;Prince Edward Island;Humanities;10034
2011/2012;Prince Edward Island;Humanities;10624
2012/2013;Prince Edward Island;Humanities;11150
2013/2014;Prince Edward Island;Humanities;11600
2014/2015;Prince Edward Island;Humanities;11948
2015/2016;Prince Edward Island;Humanities;12312
2016/2017;Prince Edward Island;Humanities;12682
2017/2018;Prince Edward Island;Humanities;13062
2018/2019;Prince Edward Island;Humanities;13326
2019/2020;Prince Edward Island;Humanities;13590
2020/2021;Prince Edward Island;Humanities;13860
2021/2022;Prince Edward Island;Humanities;13998
2022/2023;Prince Edward Island;Humanities;14274
2023/2024;Prince Edward Island;Humanities;14838
2006/2007;Prince Edward Island;Social and behavioural sciences, and legal studies;8970
2007/2008;Prince Edward Island;Social and behavioural sciences, and legal studies;8760
2008/2009;Prince Edward Island;Social and behavioural sciences, and legal studies;8940
2009/2010;Prince Edward Island;Social and behavioural sciences, and legal studies;9884
2010/2011;Prince Edward Island;Social and behavioural sciences, and legal studies;10034
2011/2012;Prince Edward Island;Social and behavioural sciences, and legal studies;10624
2012/2013;Prince Edward Island;Social and behavioural sciences, and legal studies;11150
2013/2014;Prince Edward Island;Social and behavioural sciences, and legal studies;11600
2014/2015;Prince Edward Island;Social and behavioural sciences, and legal studies;11948
2015/2016;Prince Edward Island;Social and behavioural sciences, and legal studies;12312
2016/2017;Prince Edward Island;Social and behavioural sciences, and legal studies;12682
2017/2018;Prince Edward Island;Social and behavioural sciences, and legal studies;13062
2018/2019;Prince Edward Island;Social and behavioural sciences, and legal studies;13326
2019/2020;Prince Edward Island;Social and behavioural sciences, and legal studies;13590
2020/2021;Prince Edward Island;Social and behavioural sciences, and legal studies;13860
2021/2022;Prince Edward Island;Social and behavioural sciences, and legal studies;13998
2022/2023;Prince Edward Island;Social and behavioural sciences, and legal studies;14274
2023/2024;Prince Edward Island;Social and behavioural sciences, and legal studies;14838
2006/2007;Prince Edward Island;Business, management and public administration;8970
2007/2008;Prince Edward Island;Business, management and public administration;8760
2008/2009;Prince Edward Island;Business, management and public administration;8940
2009/2010;Prince Edward Island;Business, management and public administration;9884
2010/2011;Prince Edward Island;Business, management and public administration;10034
2011/2012;Prince Edward Island;Business, management and public administration;10624
2012/2013;Prince Edward Island;Business, management and public administration;11150
2013/2014;Prince Edward Island;Business, management and public administration;11600
2014/2015;Prince Edward Island;Business, management and public administration;11948
2015/2016;Prince Edward Island;Business, management and public administration;12312
2016/2017;Prince Edward Island;Business, management and public administration;12682
2017/2018;Prince Edward Island;Business, management and public administration;13062
2018/2019;Prince Edward Island;Business, management and public administration;13326
2019/2020;Prince Edward Island;Business, management and public administration;13590
2020/2021;Prince Edward Island;Business, management and public administration;13860
2021/2022;Prince Edward Island;Business, management and public administration;13998
2022/2023;Prince Edward Island;Business, management and public administration;14274
2023/2024;Prince Edward Island;Business, management and public administration;14838
2006/2007;Prince Edward Island;Physical and life sciences and technologies;8970
2007/2008;Prince Edward Island;Physical and life sciences and technologies;8760
2008/2009;Prince Edward Island;Physical and life sciences and technologies;8940
2009/2010;Prince Edward Island;Physical and life sciences and technologies;9884
2010/2011;Prince Edward Island;Physical and life sciences and technologies;10034
2011/2012;Prince Edward Island;Physical and life sciences and technologies;10624
2012/2013;Prince Edward Island;Physical and life sciences and technologies;11150
2013/2014;Prince Edward Island;Physical and life sciences and technologies;11600
2014/2015;Prince Edward Island;Physical and life sciences and technologies;11948
2015/2016;Prince Edward Island;Physical and life sciences and technologies;12312
2016/2017;Prince Edward Island;Physical and life sciences and technologies;12682
2017/2018;Prince Edward Island;Physical and life sciences and technologies;13062
2018/2019;Prince Edward Island;Physical and life sciences and technologies;13326
2019/2020;Prince Edward Island;Physical and life sciences and technologies;13590
2020/2021;Prince Edward Island;Physical and life sciences and technologies;13860
2021/2022;Prince Edward Island;Physical and life sciences and technologies;13998
2022/2023;Prince Edward Island;Physical and life sciences and technologies;14274
2023/2024;Prince Edward Island;Physical and life sciences and technologies;14838
2006/2007;Prince Edward Island;Mathematics, computer and information sciences;8970
2007/2008;Prince Edward Island;Mathematics, computer and information sciences;8760
2008/2009;Prince Edward Island;Mathematics, computer and information sciences;8940
2009/2010;Prince Edward Island;Mathematics, computer and information sciences;9884
2010/2011;Prince Edward Island;Mathematics, computer and information sciences;10034
2011/2012;Prince Edward Island;Mathematics, computer and information sciences;10624
2012/2013;Prince Edward Island;Mathematics, computer and information sciences;11150
2013/2014;Prince Edward Island;Mathematics, computer and information sciences;11600
2014/2015;Prince Edward Island;Mathematics, computer and information sciences;11948
2015/2016;Prince Edward Island;Mathematics, computer and information sciences;12312
2016/2017;Prince Edward Island;Mathematics, computer and information sciences;12682
2017/2018;Prince Edward Island;Mathematics, computer and information sciences;13062
2018/2019;Prince Edward Island;Mathematics, computer and information sciences;13326
2019/2020;Prince Edward Island;Mathematics, computer and information sciences;13590
2020/2021;Prince Edward Island;Mathematics, computer and information sciences;13860
2021/2022;Prince Edward Island;Mathematics, computer and information sciences;13998
2022/2023;Prince Edward Island;Mathematics, computer and information sciences;14274
2023/2024;Prince Edward Island;Mathematics, computer and information sciences;14838
2006/2007;Prince Edward Island;Engineering;8970
2007/2008;Prince Edward Island;Engineering;8760
2009/2010;Prince Edward Island;Engineering;9884
2010/2011;Prince Edward Island;Engineering;10034
2011/2012;Prince Edward Island;Engineering;10624
2016/2017;Prince Edward Island;Engineering;12682
2017/2018;Prince Edward Island;Engineering;13062
2018/2019;Prince Edward Island;Engineering;13326
2019/2020;Prince Edward Island;Engineering;13590
2020/2021;Prince Edward Island;Engineering;13860
2021/2022;Prince Edward Island;Engineering;13998
2022/2023;Prince Edward Island;Engineering;14274
2023/2024;Prince Edward Island;Engineering;14838
2017/2018;Prince Edward Island;Agriculture, natural resources and conservation;13062
2018/2019;Prince Edward Island;Agriculture, natural resources and conservation;13326
2019/2020;Prince Edward Island;Agriculture, natural resources and conservation;13590
2020/2021;Prince Edward Island;Agriculture, natural resources and conservation;13860
2021/2022;Prince Edward Island;Agriculture, natural resources and conservation;13998
2022/2023;Prince Edward Island;Agriculture, natural resources and conservation;14274
2023/2024;Prince Edward Island;Agriculture, natural resources and conservation;14838
2007/2008;Prince Edward Island;Nursing;8760
2008/2009;Prince Edward Island;Nursing;8940
2009/2010;Prince Edward Island;Nursing;9884
2010/2011;Prince Edward Island;Nursing;10034
2011/2012;Prince Edward Island;Nursing;10624
2012/2013;Prince Edward Island;Nursing;11150
2013/2014;Prince Edward Island;Nursing;11600
2014/2015;Prince Edward Island;Nursing;11948
2015/2016;Prince Edward Island;Nursing;12312
2016/2017;Prince Edward Island;Nursing;12682
2017/2018;Prince Edward Island;Nursing;13062
2018/2019;Prince Edward Island;Nursing;13326
2019/2020;Prince Edward Island;Nursing;13590
2020/2021;Prince Edward Island;Nursing;13860
2021/2022;Prince Edward Island;Nursing;13998
2022/2023;Prince Edward Island;Nursing;14274
2023/2024;Prince Edward Island;Nursing;14838
2007/2008;Prince Edward Island;Veterinary medicine;43800
2008/2009;Prince Edward Island;Veterinary medicine;46108
2009/2010;Prince Edward Island;Veterinary medicine;47208
2010/2011;Prince Edward Island;Veterinary medicine;48341
2011/2012;Prince Edward Island;Veterinary medicine;49863
2012/2013;Prince Edward Island;Veterinary medicine;51070
2013/2014;Prince Edward Island;Veterinary medicine;52310
2014/2015;Prince Edward Island;Veterinary medicine;53060
2015/2016;Prince Edward Island;Veterinary medicine;56372
2016/2017;Prince Edward Island;Veterinary medicine;62282
2017/2018;Prince Edward Island;Veterinary medicine;63153
2018/2019;Prince Edward Island;Veterinary medicine;63751
2019/2020;Prince Edward Island;Veterinary medicine;66500
2020/2021;Prince Edward Island;Veterinary medicine;67830
2021/2022;Prince Edward Island;Veterinary medicine;69186
2022/2023;Prince Edward Island;Veterinary medicine;70570
2023/2024;Prince Edward Island;Veterinary medicine;74804
2006/2007;Prince Edward Island;Other health, parks, recreation and fitness;8970
2013/2014;Prince Edward Island;Other health, parks, recreation and fitness;11600
2014/2015;Prince Edward Island;Other health, parks, recreation and fitness;11948
2015/2016;Prince Edward Island;Other health, parks, recreation and fitness;12312
2016/2017;Prince Edward Island;Other health, parks, recreation and fitness;12682
2017/2018;Prince Edward Island;Other health, parks, recreation and fitness;13062
2018/2019;Prince Edward Island;Other health, parks, recreation and fitness;13326
2019/2020;Prince Edward Island;Other health, parks, recreation and fitness;13590
2020/2021;Prince Edward Island;Other health, parks, recreation and fitness;13860
2021/2022;Prince Edward Island;Other health, parks, recreation and fitness;13998
2022/2023;Prince Edward Island;Other health, parks, recreation and fitness;14274
2023/2024;Prince Edward Island;Other health, parks, recreation and fitness;14838
2006/2007;Nova Scotia;Total, field of study;12363
2007/2008;Nova Scotia;Total, field of study;12376
2008/2009;Nova Scotia;Total, field of study;12405
2009/2010;Nova Scotia;Total, field of study;12434
2010/2011;Nova Scotia;Total, field of study;12433
2011/2012;Nova Scotia;Total, field of study;12884
2012/2013;Nova Scotia;Total, field of study;13151
2013/2014;Nova Scotia;Total, field of study;13779
2014/2015;Nova Scotia;Total, field of study;14136
2015/2016;Nova Scotia;Total, field of study;14705
2016/2017;Nova Scotia;Total, field of study;15747
2017/2018;Nova Scotia;Total, field of study;16717
2018/2019;Nova Scotia;Total, field of study;17719
2019/2020;Nova Scotia;Total, field of study;18621
2020/2021;Nova Scotia;Total, field of study;19531
2021/2022;Nova Scotia;Total, field of study;20120
2022/2023;Nova Scotia;Total, field of study;21650
2023/2024;Nova Scotia;Total, field of study;25521
2006/2007;Nova Scotia;Education;9576
2007/2008;Nova Scotia;Education;9391
2008/2009;Nova Scotia;Education;10130
2009/2010;Nova Scotia;Education;8525
2010/2011;Nova Scotia;Education;8525
2011/2012;Nova Scotia;Education;8394
2012/2013;Nova Scotia;Education;13528
2013/2014;Nova Scotia;Education;13752
2014/2015;Nova Scotia;Education;13349
2015/2016;Nova Scotia;Education;11838
2016/2017;Nova Scotia;Education;12268
2017/2018;Nova Scotia;Education;13515
2018/2019;Nova Scotia;Education;14739
2019/2020;Nova Scotia;Education;15254
2020/2021;Nova Scotia;Education;15539
2021/2022;Nova Scotia;Education;16309
2022/2023;Nova Scotia;Education;17647
2023/2024;Nova Scotia;Education;18643
2006/2007;Nova Scotia;Visual and performing arts, and communications technologies;12506
2007/2008;Nova Scotia;Visual and performing arts, and communications technologies;12402
2008/2009;Nova Scotia;Visual and performing arts, and communications technologies;12358
2009/2010;Nova Scotia;Visual and performing arts, and communications technologies;12303
2010/2011;Nova Scotia;Visual and performing arts, and communications technologies;12303
2011/2012;Nova Scotia;Visual and performing arts, and communications technologies;12683
2012/2013;Nova Scotia;Visual and performing arts, and communications technologies;13007
2013/2014;Nova Scotia;Visual and performing arts, and communications technologies;13547
2014/2015;Nova Scotia;Visual and performing arts, and communications technologies;13983
2015/2016;Nova Scotia;Visual and performing arts, and communications technologies;14371
2016/2017;Nova Scotia;Visual and performing arts, and communications technologies;15731
2017/2018;Nova Scotia;Visual and performing arts, and communications technologies;17192
2018/2019;Nova Scotia;Visual and performing arts, and communications technologies;18737
2019/2020;Nova Scotia;Visual and performing arts, and communications technologies;19361
2020/2021;Nova Scotia;Visual and performing arts, and communications technologies;19552
2021/2022;Nova Scotia;Visual and performing arts, and communications technologies;20157
2022/2023;Nova Scotia;Visual and performing arts, and communications technologies;20820
2023/2024;Nova Scotia;Visual and performing arts, and communications technologies;21979
2006/2007;Nova Scotia;Humanities;12023
2007/2008;Nova Scotia;Humanities;12071
